ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,MViolation,MViolation_Time_1,MViolation_Time_2,MViolation_Time_3,MViolation_Time_4,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,Malfunction,Malfunction_time_1,Malfunction_time_2,Malfunction_time_3,Malfunction_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Control1_1_1,Control1_1_2,Control1_2_1,Control1_2_2,Control2_1_1,Control2_1_2,Control2_2_1,Control2_2_2,Control3_1_1,Control3_1_2,Control3_2_1,Control3_2_2,probability_4,morality,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-AgentQuestions,DO-BL-ObjectQuestions,DO-Q-MViolation,DO-Q-Conform,DO-Q-Object_Rel,DO-Q-Agent_rel,LocationLatitude,LocationLongitude,LocationAccuracy
R_24vBKUMU8bj6sEI,Default Response Set,Anonymous,,,,0,10/7/2016 18:45,10/7/2016 18:49,1,1,1,1,,,,,,1,0,0,58.001,0,,,,,,1,1,1,,,,,,1,,,1,1,1,,,1,1,1,1,87,9,1,29,1,,,,,,,1,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_sqiWlsSgkNXeb05,Default Response Set,Anonymous,,,,0,10/7/2016 18:48,10/7/2016 18:52,1,1,1,1,,,,,,,,,,,1,0,0,78.456,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,85,10,1,47,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_1IAiAC1e5nIkUWt,Default Response Set,Anonymous,,,,0,10/7/2016 18:54,10/7/2016 18:59,1,1,1,1,,,,,,1,0,0,66.459,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,100,9,2,43,2,,,,1,,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_00vC4YamQ08VV73,Default Response Set,Anonymous,,,,0,10/7/2016 18:55,10/7/2016 19:00,1,1,1,1,,,,,,,,,,,1,10.494,10.494,12.012,1,2,1,1,1,,,,,1,,,1,1,,1,,1,,1,1,,8,1,35,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_2vZj6sy2bof8Taj,Default Response Set,Anonymous,,,,0,10/7/2016 18:57,10/7/2016 19:00,1,1,1,1,1,3.713,11.698,60.135,3,,,,,,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,,1,1,1,80,6,1,25,2,,1,,1,,1,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_21BNsiKvcHHRIwa,Default Response Set,Anonymous,,,,0,10/7/2016 18:59,10/7/2016 19:03,1,1,1,1,,,,,,1,2.118,17.445,70.171,4,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,81,8,1,23,2,,1,,,,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_umtr6fc9eAUhOFz,Default Response Set,Anonymous,,,,0,10/7/2016 19:03,10/7/2016 19:07,1,1,1,1,1,4.411,5.016,27.13,2,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,1,1,91,6,2,24,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_2OOaLTJChuUb3A4,Default Response Set,Anonymous,,,,0,10/7/2016 19:02,10/7/2016 19:07,1,1,1,1,,,,,,,,,,,1,0,0,93.045,0,1,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,77,9,1,35,2,,,,,,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_3nqmsfGKEZomkIv,Default Response Set,Anonymous,,,,0,10/7/2016 19:09,10/7/2016 19:12,1,1,1,1,,,,,,,,,,,1,73.791,73.977,74.988,2,2,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,90,9,2,25,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_2zjCEHyIIpDZs1V,Default Response Set,Anonymous,,,,0,10/7/2016 19:11,10/7/2016 19:17,1,1,1,1,1,0,0,113.386,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,95,4,1,74,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_2eVVSXMVMFCEF9D,Default Response Set,Anonymous,,,,0,10/7/2016 19:12,10/7/2016 19:17,1,1,1,1,,,,,,1,0,0,89.173,0,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,1,1,1,1,98,10,1,39,2,,1,,,,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_skbQV5eldFatN4Z,Default Response Set,Anonymous,,,,0,10/7/2016 19:15,10/7/2016 19:19,1,1,1,1,1,0,0,59.931,0,,,,,,,,,,,2,2,1,1,,,,,1,,1,,1,,1,,,1,1,1,50,10,1,30,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2U4uRJQVYWjLcx8,Default Response Set,Anonymous,,,,0,10/7/2016 19:15,10/7/2016 19:20,1,1,1,1,,,,,,,,,,,1,8.043,37.926,127.986,5,,,,,2,1,,1,,1,1,,,1,1,,1,1,1,1,98,7,2,28,2,,,,1,,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_3jUt2V6c0KalBJp,Default Response Set,Anonymous,,,,0,10/7/2016 19:18,10/7/2016 19:22,1,1,1,1,1,3.321,54.652,81.401,4,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,85,6,1,30,2,,,1,1,1,1,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_1QEEWu1TOX9ut9a,Default Response Set,Anonymous,,,,0,10/7/2016 19:20,10/7/2016 19:23,1,1,1,1,,,,,,,,,,,1,0,0,72.556,0,2,2,,1,,,,,,1,1,,1,1,1,,1,1,1,1,100,10,2,44,2,,,,1,,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2TuuuXXUD2FHmmt,Default Response Set,Anonymous,,,,0,10/7/2016 19:22,10/7/2016 19:26,1,1,1,1,,,,,,1,0,0,62.358,0,,,,,,,,,,2,2,1,,1,,1,,1,,1,,1,1,,,50,9,1,27,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_e54GDeYnk6rwv1D,Default Response Set,Anonymous,,,,0,10/7/2016 19:26,10/7/2016 19:34,1,1,1,1,1,85.745,117.779,118.906,3,,,,,,,,,,,,,,,2,1,,1,1,,1,,1,,1,,,1,1,1,78,5,2,52,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_2U5cRVQCNGVSjSw,Default Response Set,Anonymous,,,,0,10/7/2016 19:33,10/7/2016 19:36,1,1,1,1,,,,,,1,0,0,53.854,0,,,,,,1,2,1,,,,,,1,,1,,1,,1,,1,1,1,1,96,9,2,24,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_3OkSV4v2FQj0Xuv,Default Response Set,Anonymous,,,,0,10/7/2016 19:33,10/7/2016 19:37,1,1,1,1,,,,,,,,,,,1,0,0,79.715,0,2,2,,1,,,,,,1,1,,1,1,1,,1,1,1,1,90,10,1,57,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_3EoG2jzM1cMFClW,Default Response Set,Anonymous,,,,0,10/7/2016 19:34,10/7/2016 19:39,1,1,1,1,1,0,0,135.226,0,,,,,,,,,,,,,,,2,1,,1,1,,1,,1,,1,,,1,1,,82,6,2,25,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_2UXZBbhWZivaQFH,Default Response Set,Anonymous,,,,0,10/7/2016 19:39,10/7/2016 19:42,1,1,1,1,,,,,,,,,,,1,0,0,54.135,0,2,1,,1,,,,,1,1,1,,1,1,1,,1,1,1,1,91,10,1,35,2,,1,,,,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_2VJC08sXX0HWxCJ,Default Response Set,Anonymous,,,,0,10/7/2016 19:40,10/7/2016 19:45,1,1,1,1,,,,,,,,,,,1,0,0,96.062,0,,,,,2,1,,1,,1,1,,1,1,,1,1,1,,,91,6,1,,,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_1FIDZQoYXm85UuK,Default Response Set,Anonymous,,,,0,10/7/2016 19:43,10/7/2016 19:45,1,1,1,1,,,,,,,,,,,1,0,0,37.218,0,,,,,1,1,,1,1,,,1,1,1,,,1,1,1,1,100,10,2,21,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_2TSFfwzUbFpBYtw,Default Response Set,Anonymous,,,,0,10/7/2016 19:40,10/7/2016 19:45,1,1,1,1,,,,,,1,28.002,55.398,61.49,11,,,,,,2,2,,1,,,,,1,,,1,1,,1,,1,1,1,1,50,10,2,53,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_1Qz558usKgcjosZ,Default Response Set,Anonymous,,,,0,10/7/2016 19:42,10/7/2016 19:48,1,1,1,1,,,,,,1,0,0,174.615,0,,,,,,2,1,,1,,,,,1,,,1,1,1,1,,1,,,1,51,7,1,30,1,,,,1,,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_DMH640PhlPzGHmh,Default Response Set,Anonymous,,,,0,10/7/2016 19:41,10/7/2016 19:48,1,1,1,1,1,0,0,237.34,0,,,,,,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,,1,1,1,80,9,2,72,,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_33rnNq9u3H8ew5x,Default Response Set,Anonymous,,,,0,10/7/2016 19:45,10/7/2016 19:49,1,1,1,1,1,0,0,68.717,0,,,,,,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,,1,1,1,40,5,2,32,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_25ZUiYN8pvyVBBT,Default Response Set,Anonymous,,,,0,10/7/2016 19:46,10/7/2016 19:49,1,1,1,1,1,0,0,74.251,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,,91,6,2,38,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_2tzdYLun7WqoPul,Default Response Set,Anonymous,,,,0,10/7/2016 19:49,10/7/2016 19:51,1,1,1,1,,,,,,,,,,,1,0,0,45.637,0,,,,,2,1,,1,,1,1,,1,1,,1,1,1,1,1,100,10,2,22,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_Df5FJKBbFVwadUZ,Default Response Set,Anonymous,,,,0,10/7/2016 19:49,10/7/2016 19:53,1,1,1,1,,,,,,1,2.832,23.781,24.599,2,,,,,,2,2,1,,,,,,1,,1,,1,,1,,1,1,1,1,1,9,2,26,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_2wjhdD5Gf7dLcp3,Default Response Set,Anonymous,,,,0,10/7/2016 19:54,10/7/2016 19:57,1,1,1,1,1,0,0,85.478,0,,,,,,,,,,,,,,,2,2,,1,1,,1,,1,,1,,,1,1,1,80,10,2,50,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_10BC4vRWvfgzo5P,Default Response Set,Anonymous,,,,0,10/7/2016 19:55,10/7/2016 19:58,1,1,1,1,,,,,,,,,,,1,1.516,1.516,24.577,1,1,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,94,9,2,25,2,,,,,,1,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_3PgVKTp6nghj7rD,Default Response Set,Anonymous,,,,0,10/7/2016 19:56,10/7/2016 20:00,1,1,1,1,,,,,,1,0,0,21.074,0,,,,,,,,,,2,2,,1,,1,1,,1,,1,,1,,,,100,9,2,34,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_1LNiCYFEf9Tw22L,Default Response Set,Anonymous,,,,0,10/7/2016 19:56,10/7/2016 20:01,1,1,1,1,1,71.977,114.678,115.345,2,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,1,1,51,7,2,24,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_3nNKYiU1f9HIiVR,Default Response Set,Anonymous,,,,0,10/7/2016 19:58,10/7/2016 20:02,1,1,1,1,1,0,0,39.697,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,88,4,2,24,2,,,,1,,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_33kUE6fZ5hbX1Y1,Default Response Set,Anonymous,,,,0,10/7/2016 20:00,10/7/2016 20:02,1,1,1,1,,,,,,,,,,,1,0,0,50.202,0,2,1,,1,,,,,,1,1,,1,1,1,,1,1,1,,50,7,1,32,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_3PAnJGBwQZF8xwG,Default Response Set,Anonymous,,,,0,10/7/2016 19:59,10/7/2016 20:02,1,1,1,1,,,,,,1,0,0,59.71,0,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,1,1,1,1,100,9,2,27,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_1XiZISB5DkMQHXX,Default Response Set,Anonymous,,,,0,10/7/2016 19:58,10/7/2016 20:03,1,1,1,1,1,0,0,148.637,0,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,,1,,1,,1,54,10,2,29,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_2PkiaymVpKx2Mjv,Default Response Set,Anonymous,,,,0,10/7/2016 20:02,10/7/2016 20:06,1,1,1,1,,,,,,1,0,0,84.08,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,74,10,2,42,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_1Nhq9kx6myYLgC1,Default Response Set,Anonymous,,,,0,10/7/2016 20:04,10/7/2016 20:08,1,1,1,1,,,,,,,,,,,1,0,0,79.7,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,95,9,2,22,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_wT1INxT0XJnl3P3,Default Response Set,Anonymous,,,,0,10/7/2016 20:06,10/7/2016 20:11,1,1,1,1,1,1.178,1.178,95.628,1,,,,,,,,,,,2,2,1,,,,,,1,,1,,1,1,1,1,,1,1,1,94,7,1,49,2,,1,,,,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_putOPpjNsa3rGp3,Default Response Set,Anonymous,,,,0,10/7/2016 20:12,10/7/2016 20:15,1,1,1,1,,,,,,,,,,,1,0,0,68.798,0,2,2,1,1,,,,,1,1,1,,1,1,1,,1,1,1,1,100,10,1,64,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_28OgaYmgLZ1XRmh,Default Response Set,Anonymous,,,,0,10/7/2016 20:14,10/7/2016 20:18,1,1,1,1,,,,,,1,0,0,84.818,0,,,,,,,,,,2,2,,1,1,,1,,1,,1,,1,1,1,1,98,10,2,22,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_3fdiSPndkOxIDu3,Default Response Set,Anonymous,,,,0,10/7/2016 20:16,10/7/2016 20:20,1,1,1,1,1,0,0,90.347,0,,,,,,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,,1,,1,80,6,2,52,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_2siuh9ckXKQzPCF,Default Response Set,Anonymous,,,,0,10/7/2016 20:15,10/7/2016 20:21,1,1,1,1,,,,,,1,2.433,5.305,65.865,2,,,,,,2,2,1,,,,,,1,,1,,1,,1,,1,1,1,1,82,10,1,36,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_1nMJxwRV9TrCvKS,Default Response Set,Anonymous,,,,0,10/7/2016 20:17,10/7/2016 20:21,1,1,1,1,,,,,,,,,,,1,0,0,65.879,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,50,7,1,23,1,,,,,,,1,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_29nYqb5NOrqpLnd,Default Response Set,Anonymous,,,,0,10/7/2016 20:18,10/7/2016 20:21,1,1,1,1,,,,,,1,0,0,75.884,0,,,,,,1,1,1,1,,,,,1,1,1,,1,,1,,1,1,1,1,70,10,2,22,2,,1,,,,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
R_2YVvagPmC6DDc1j,Default Response Set,Anonymous,,,,0,10/7/2016 20:20,10/7/2016 20:24,1,1,1,1,,,,,,,,,,,1,0,0,68.572,0,1,2,1,,,,,,,1,1,,1,1,,,1,1,1,1,100,10,1,29,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2waGkgoaun4kC2s,Default Response Set,Anonymous,,,,0,10/7/2016 20:23,10/7/2016 20:27,1,1,1,1,,,,,,1,0,0,65.002,0,,,,,,1,2,1,,,,,,1,,1,,1,,1,,1,1,1,1,100,10,2,25,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_57m8ASFCT13UfND,Default Response Set,Anonymous,,,,0,10/7/2016 20:22,10/7/2016 20:27,1,1,1,1,,,,,,,,,,,1,0,0,80.714,0,,,,,1,1,1,1,,1,1,,1,1,1,,1,1,1,1,,10,1,51,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_30xhdA4YNOzUPEO,Default Response Set,Anonymous,,,,0,10/7/2016 20:24,10/7/2016 20:28,1,1,1,1,1,0,0,83.146,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,100,7,2,34,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_2sTRJjzeItNcr78,Default Response Set,Anonymous,,,,0,10/7/2016 20:22,10/7/2016 20:30,1,1,1,1,1,0,0,316.863,0,,,,,,,,,,,,,,,2,1,,1,1,,1,,1,,1,,,1,1,1,74,4,2,40,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_3JIb8libeW6w4O3,Default Response Set,Anonymous,,,,0,10/7/2016 20:28,10/7/2016 20:32,1,1,1,1,,,,,,,,,,,1,0,0,122.35,0,,,,,2,1,,1,1,,,1,1,1,1,,1,1,1,1,90,10,1,33,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_22YpKKNsUalNpLq,Default Response Set,Anonymous,,,,0,10/7/2016 20:31,10/7/2016 20:34,1,1,1,1,,,,,,,,,,,1,2.725,7.638,61.77,4,2,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,81,8,1,30,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_xgV8ApFrvqTEi3v,Default Response Set,Anonymous,,,,0,10/7/2016 20:36,10/7/2016 20:39,1,1,1,1,,,,,,1,0,0,72.41,0,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,1,1,1,1,85,10,2,29,2,,,,,,,1,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_299YxvtYnIxDpXu,Default Response Set,Anonymous,,,,0,10/7/2016 20:42,10/7/2016 20:44,1,1,1,1,1,13.027,28.321,29.234,15,,,,,,,,,,,,,,,1,2,1,,1,,,1,1,,1,,1,1,,1,95,9,1,27,2,,,,,,,1,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_STYthyPiANxZCjn,Default Response Set,Anonymous,,,,0,10/7/2016 20:47,10/7/2016 20:49,1,1,1,1,,,,,,1,0,0,26.778,0,,,,,,,,,,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,64,9,1,27,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,,,
R_3snL1L5FUflGT1p,Default Response Set,Anonymous,,,,0,10/7/2016 20:45,10/7/2016 20:51,1,1,1,1,,,,,,,,,,,1,0,0,94.432,0,2,2,,1,,,,,,1,1,,1,1,1,,,,1,,82,8,2,31,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,,,
R_21bs3gsbf5eWWTa,Default Response Set,Anonymous,,,,0,10/7/2016 20:52,10/7/2016 20:54,1,1,1,1,,,,,,1,0,0,31.47,0,,,,,,2,1,,1,,,,,1,,,,1,,,1,1,,,1,52,7,2,24,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_2rJkVA1UoWK4kBT,Default Response Set,Anonymous,,,,0,10/7/2016 20:57,10/7/2016 20:59,1,1,1,1,,,,,,,,,,,1,0,0,52.997,0,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,100,10,2,26,2,,1,,,,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_233wggMunw8C6Gc,Default Response Set,Anonymous,,,,0,10/7/2016 20:56,10/7/2016 21:00,1,1,1,1,,,,,,1,0,0,69.126,0,,,,,,2,2,1,1,,,,,1,,,,1,,1,,1,1,1,1,50,10,2,27,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_1hGaKVfNTE3hVlz,Default Response Set,Anonymous,,,,0,10/7/2016 20:58,10/7/2016 21:01,1,1,1,1,1,0,0,47.24,0,,,,,,,,,,,,,,,1,1,,1,1,,,1,,1,,1,,1,,1,25,7,1,45,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_2YPn0Qgvn1EuXBN,Default Response Set,Anonymous,,,,0,10/7/2016 20:54,10/7/2016 21:01,1,1,1,1,1,6.374,31.143,31.804,3,,,,,,,,,,,1,2,,1,,,,,1,,1,,1,,1,,,1,1,1,95,9,1,24,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,,,
R_1FquxgfSgv3KryG,Default Response Set,Anonymous,,,,0,10/7/2016 21:06,10/7/2016 21:08,1,1,1,1,,,,,,,,,,,1,0,0,32.712,0,,,,,2,1,,1,1,1,1,,1,,,,1,,,,0,9,1,28,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,,,
R_2Sv5v67p2xWngZu,Default Response Set,Anonymous,,,,0,10/7/2016 21:06,10/7/2016 21:08,1,1,1,1,,,,,,1,0,0,47.004,0,,,,,,1,1,1,1,,,,,,1,1,,1,,1,,1,,1,,95,9,1,26,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,,,
R_WxJv16OqA37WKqd,Default Response Set,Anonymous,,,,0,10/7/2016 21:05,10/7/2016 21:10,1,1,1,1,,,,,,,,,,,1,0,0,146.139,0,,,,,1,2,,1,,1,1,,1,1,1,,1,1,1,1,100,10,2,26,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,,,
R_3Jb15rj4HnvzBXZ,Default Response Set,Anonymous,,,,0,10/7/2016 21:07,10/7/2016 21:10,1,1,1,1,1,0,0,68.626,0,,,,,,,,,,,,,,,2,2,1,,1,,1,,1,,1,,,1,1,1,81,7,1,61,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,,,
R_3PQUxh4eeI8NEkh,Default Response Set,Anonymous,,,,0,10/7/2016 21:08,10/7/2016 21:12,1,1,1,1,,,,,,1,0,0,73.184,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,90,6,2,46,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,,,
